Child_ID,Name,Age,Location,Latitude,Longitude,Country,Gift_Preference,Listened_To_Parents,School_Grades,Good_Deed,Bad_Deed
2959,Andrey,6,Sadovoye,46.05,30.3667,Ukraine,Forest Ranger Pack,0.5543784797713511,,Helped clean dance studio,Stole school supplies
2960,Nikita,12,Toyooka,35.55,134.8167,Japan,Bank Teller Set,0.5075130497325521,88.63365675294045,Picked up trash at nature trail,Used bad language
2961,Sean,9,Stoneham,42.4741,-71.0972,United States,3D Puzzle Challenge,0.9704756161259152,74.73813724584684,Helped clean reading room,Stole school property
2962,Meskerem,11,Ezine,39.79,26.3325,Turkey,Mountain Wildlife Set,0.7007025426137211,83.14232760543875,Shared family recipes,Lied about behavior
2963,Svetlana,11,Kailāshahar,24.33,92.02,India,Evolution Study Set,0.9241176323341447,76.67192637905711,Made cards for crossing guards,Cheated in exam
2964,Irina,7,Graça,-4.0458,-40.7528,Brazil,Operation Game,1.0,,Helped parent with organizing pantry,Stole school supplies
2965,Rachid,9,Pailitas,8.9667,-73.6333,Colombia,Star Gazing Telescope,0.6441888581607824,61.31196408490615,Volunteered at planetarium,Cheated in presentation
2966,Laurentiu,6,Derzhavīnsk,51.1,66.3167,Kazakhstan,Pro Skateboard,0.819264809659458,,Helped parent with organizing collections,Lied about incidents
2967,Sergey,5,Santa Helena,-2.2308,-45.3,Brazil,Mountain Wildlife Set,0.5341220578085921,,Helped set up art show,
2968,Alina,8,Korhogo,9.4167,-5.6167,Côte d’Ivoire,Geology Rock Collection,0.6382211430180106,79.2478731811291,Cleaned up after pets,Stole school resources
2969,Mikhail,10,Baipingshan,26.196,106.55,China,Exercise Yoga Mat,0.8368719945948118,95.35924128964504,Organized school gym equipment,Stole candy from store
2970,Amira,11,Lubin,51.4,16.2,Poland,Premium Art Supplies,0.666622150444555,70.78252189355213,Made cards for technology teachers,Stole school supplies
2971,Elena,6,Talāja,21.35,72.05,India,Pretzel Cart Set,0.7908475333150247,,Helped parent with organizing shed,Cheated in project
2972,Qing,5,Tall ‘Aran,36.1231,37.3369,Syria,Theater Puppet Set,0.7342472638949972,,Helped parent with organizing art supplies,
2973,Olayinka,10,Raitar,25.0577,85.5366,India,Hair Styling Set,0.7007280018546268,82.728295064162,Helped organize gym equipment,Drew on walls
2974,Sofia,7,Ponta Porã,-22.5358,-55.7258,Brazil,Fairy Garden Kit,0.814462761552776,,Picked up trash at nature trail,Lied about homework
2975,Oluwaseun,5,Mudhol,18.9667,77.9167,India,Construction Site Builder,0.7688777870034429,,Read to elderly at nursing home,
2976,Leah,6,Nautla,20.2167,-96.7833,Mexico,Garden Tool Set,1.0,,Made cards for band directors,Lied about conduct
2977,Aisha,6,Etāwa,24.18,78.2,India,Programmable Robot,0.6225354645580223,,Helped parent with organizing holiday items,Cheated in competition
2978,Thuy,8,Gülşehir,38.7464,34.6206,Turkey,Machine Study Set,0.7902215048951999,84.70324747205161,Helped parent with organizing files,Cheated in presentation
2979,Dara,9,Ezhou,30.3914,114.8949,China,Mermaid Lagoon Set,0.46400853606846093,79.44875534598468,Helped set up dance show,Lied about behavior
2980,Ananda,11,Notre-Dame-de-Gravenchon,49.49,0.5719,France,Comic Book Creation Kit,0.7533803246616673,88.76757995076572,Helped parent with organizing ribbons,Broke art room furniture
2981,Leonidas,6,Gomaringen,48.452,9.1,Germany,Desert Animal Set,0.7644228175597011,,Helped set up cultural fair,Lied about activities
2982,Doina,12,Azalea Park,28.5473,-81.2956,United States,Evolution Study Set,0.8057185580988253,67.48120046739947,Helped clean music room,Lied about activities
2983,Ivan,9,Rödinghausen,52.25,8.4667,Germany,Circus Performance Set,0.9991128909122109,89.10430824607222,Helped organize library books,Stole from classmate's bag
2984,Sergiu,10,Spring Valley,41.1151,-74.0486,United States,Adventure Walkie Talkies,0.8867327509630345,77.73492375212768,Helped parent with organizing documents,Stole school materials
2985,Arjun,9,Racconigi,44.7667,7.6833,Italy,Backgammon Board,0.3828559397219253,80.17993127475506,Made cards for nurses,Cheated in game
2986,Ana,8,Inowrocław,52.7931,18.2611,Poland,Movement Research Set,0.6978969910887696,72.00960337028555,Made cards for therapists,Cheated in assessment
2987,Sora,8,Uzhur,55.3175,89.8225,Russia,Mountain Climbing Set,0.8217036267104939,81.58469368129091,Volunteered at community center,Cheated in assignment
2988,Nicoleta,9,Nāblus,32.2222,35.2611,West Bank,Lightning Lab Set,0.6833679160645975,69.13846112153723,Shared family values,Used phone during class
2989,Octavian,9,Vernon,41.1973,-74.4857,United States,Practice Cello,0.8611283620706945,66.2856360592815,Volunteered at animal refuge,Stole school resources
2990,Merve,10,Sainte-Suzanne,19.5833,-72.0833,Haiti,Classic Card Games,0.6268858365618539,85.94471589506581,Made cards for robotics teachers,Stole school property
2991,Tigist,12,Funchal,32.65,-16.9167,Portugal,Water Jet Ski,0.4605306563323446,60.0,Made cards for state representatives,Damaged school trophies
2992,Daniel,12,Mayantoc,15.6203,120.3775,Philippines,Yellow School Bus,0.6024067446809508,74.47241738299064,Made cards for retirement home,Lied about activities
2993,Santiago,8,Khurai,24.0437,78.3301,India,Operation Game,0.7157542776413334,83.58302982138503,Made cards for crossing guards,Lied about others
2994,Amani,8,Harunabad,29.6097,73.1378,Pakistan,Robotics Builder Kit,0.8188607480776213,83.48441560556175,Helped clean gymnasium,Stole office supplies
2995,Fatma,12,Espigão D’Oeste,-11.5247,-61.0128,Brazil,Boxing Training Set,0.6380824172563372,78.07514798915865,Organized school supply exchange,Damaged school awards
2996,Thanh,11,Aragona,37.4019,13.6183,Italy,Brain Exercise Set,0.768693875993233,60.0,Made cards for playground monitors,Bullied school authority
2997,Teodora,10,Dangriga,16.9667,-88.2167,Belize,Speed Boat,0.5373434932274155,84.34586272026576,Helped clean band room,Cheated in club activities
2998,Valentina,11,Zhangshanying,40.4775,115.8508,China,Comic Book Creation Kit,0.7167670178732081,81.9046366820723,Picked up trash after event,Cheated in tournament
2999,Nils,8,Paittūr,11.5356,78.5749,India,Music Production Set,0.704996735170403,85.99980897180639,Helped clean zen garden,Stole from lost and found
3000,Penelope,5,Mayfield,36.7371,-88.6447,United States,Electronic Drum Pad,0.9974240023782068,,Organized school team uniforms,
3001,Ying,12,Umburetama,-7.6958,-35.6597,Brazil,Space Station Model,0.8252272172477951,86.086932712301,Picked up trash at bus stop,Broke computer lab furniture
3002,Hassan,7,Tabarka,36.9544,8.7581,Tunisia,Biology Lab Kit,0.8315153774763582,,Helped younger sibling with homework,Stole school property
3003,Somchai,7,Ban Bang Rin,9.9531,98.6342,Thailand,Weaving Loom Kit,0.7867251671371459,,Volunteered at aquarium,Lied about participation
3004,Malika,7,Don Sak,9.3169,99.6944,Thailand,Superhero Action Figure,1.0,,Helped clean local river,Stole school property
3005,Hieu,10,Aurora,41.3118,-81.345,United States,Street Scooter,0.5583458483893141,78.04701266222388,Organized school sports equipment,Stole school materials
3006,Finn,7,Great Cornard,52.0245,0.7497,United Kingdom,Temperature Station,0.7415596646011501,,Made cards for firefighters,Stole school materials
3007,Shaurya,5,Kūkatpalli,17.4849,78.4138,India,Concert Harp,0.7472451817541252,,Organized school pride items,
3008,Sakda,8,Sūlūru,13.7,80.018,India,Whale Watching Set,0.7577703687500026,93.04593057265558,Shared family photos,Stole school property
3009,Octavian,5,Gitagum,8.5956,124.4054,Philippines,Building Blocks Tower,0.5769861772686217,,Helped set up for school events,
3010,Olayinka,8,Arawa,-6.225,155.5667,Papua New Guinea,Remote Control Race Car,0.5982624999632937,72.28136990880128,Helped set up music challenge,Stole school supplies
3011,Vasile,10,Corcoran,36.0841,-119.5613,United States,Space Rocket,0.7870229240737928,84.7809291294351,Helped younger sibling with homework,Lied about events
3012,Eden,9,Awjilah,29.1081,21.2869,Libya,Muscle Study Kit,0.8494770062067355,86.5054157375094,Made lunch for siblings,Cheated in audition
3013,Tatiana,5,Ząbki,52.2928,21.1161,Poland,Medical Doctor Set,0.8562033777663491,,Picked up trash at nature trail,
3014,Eugen,11,Santa Maria,-24.9389,-51.8628,Brazil,Mountain Climbing Set,0.715409798724812,67.07042644165143,Helped clean computer lab,Broke locker room furniture
3015,Camila,5,Miracema do Tocantins,-9.5669,-48.3919,Brazil,Burger Joint Set,0.7326797496709364,,Helped clean locker room,
3016,Astrid,10,Salvador,-12.9747,-38.4767,Brazil,Concert Harp,0.685091348417024,75.38120725556425,Helped parent with organizing garden tools,Stole school supplies
3017,Chai,8,Calabasas,34.1375,-118.6689,United States,Worm Farm Kit,0.9088772003145071,76.61876222374309,Helped parent carry shopping bags,Lied to teacher
3018,Leila,5,Cirebon,-6.7071,108.5574,Indonesia,Brain Exercise Set,0.7286810027347927,,Organized school group gear,
3019,Folami,12,Kočani,41.9167,22.4125,North Macedonia,Ceramics Studio Kit,1.0,78.43170286345438,Organized school cleanup day,Damaged school trophies
3020,Tamara,6,Mahemdāvād,22.83,72.77,India,Adventure Walkie Talkies,0.8335485257133841,,Helped parent with organizing winter gear,Cheated in tournament
3021,Ciprian,9,Bābra,21.8442,71.3042,India,Carpenter Tool Set,0.5658587454932578,92.67322931365433,Shared family games,Disobeyed safety rules
3022,Abigail,12,Sulzbach,49.2833,7.0667,Germany,Embroidery Pack,0.6149350303308169,69.02620265237096,Helped clean auditorium,Stole school supplies
3023,Miu,6,Valréas,44.385,4.9911,France,Arctic Expedition Kit,0.6512547857399992,,Made drawings for hospital patients,Cheated in fundraiser
3024,Tekle,7,Singrauliya,24.202,82.666,India,Water Jet Ski,0.6266239884635735,,Picked up trash in neighborhood,Falsified permission slip
3025,Layla,9,San Juan de Betulia,9.2756,-75.2456,Colombia,Rock Tumbler Set,0.8582848452934246,75.90790579416746,Picked up trash at beach,Stole school materials
3026,Golnar,5,Drăgăşani,44.6611,24.2606,Romania,Cotton Candy Maker,0.9009163044342207,,Helped clean media center,
3027,Diego,12,Heydərabad,39.7203,44.8531,Azerbaijan,Logic Puzzle Set,0.8112713119602343,84.76176613882241,Helped set up for community event,Broke changing room furniture
3028,Boris,5,Mahem,15.5796,73.926,India,Pan Flute Set,0.8083665094391881,,Picked up trash at track field,
3029,Valeriu,7,Altagracia de Orituco,9.8504,-66.38,Venezuela,Brain Research Pack,0.690493851328794,,Helped organize PE equipment,Stole school supplies
3030,Thanh,7,Happy Valley,45.4358,-122.5081,United States,Advanced Science Kit,0.9412491978239617,,Helped parent with laundry,Stole electronic devices
3031,Arthit,11,Los Banos,37.063,-120.8406,United States,Bridge Constructor Kit,0.9471188058531551,95.02780894850567,Helped clean science lab,Lied about circumstances
3032,Margarita,10,Tirodi,21.6852,79.7191,India,Monopoly Board Game,0.7160732183321052,79.4280103914213,Helped parent with organizing garage,Stole school supplies
3033,Raisa,8,Pout,14.7739,-17.0603,Senegal,Lawn Croquet Set,0.8942284690390165,86.68658351481452,Helped parent fold laundry,Started food fight
3034,Andrei,10,Sambalhera,29.325,77.9194,India,Creative Art Desk,0.47514718561915265,95.24491627852467,Wrote thank you notes,Cheated in tournament
3035,Svetlana,6,Māshyāl,17.3226,76.2407,India,Band Practice Kit,0.9672025972183607,,Helped organize school event,Stole school supplies
3036,Elsa,6,San Jose,37.3012,-121.848,United States,Salamander Habitat,0.5941132146332281,,Helped parent with unpacking,Stole school resources
3037,Tigist,11,Rāhatgarh,23.78,78.37,India,Movie Theater Builder,0.6681788335175789,79.86972050712798,Helped organize costume archive,Cheated in competition
3038,Ioan,7,Kozhinjampāra,10.7333,76.85,India,Pedal Go-Kart,0.49806198575020133,,Made cards for history teachers,Cheated in game
3039,Mayuri,12,Lachhmīpur,25.5248,87.3667,India,Drama Studio Pack,0.5672266503948836,74.4902184278311,Helped parent carry shopping bags,Stole school property
3040,Marina,12,Rhyl,53.321,-3.48,United Kingdom,Electronic Theremin,1.0,90.93714244532055,Organized school supply drive,Plagiarized assignment
3041,Ayse,12,Nashua,42.7491,-71.491,United States,Coffee Shop Set,0.6554444955291325,77.60300776599382,Picked up trash at cricket field,Stole school materials
3042,Babak,5,Kampong Tunah Jambu,4.9957,115.0019,Brunei,Post Office Builder,0.5255875498115696,,Organized uniform exchange,
3043,Mateo,5,Tohāna,29.7,75.9,India,Backyard Playhouse,0.6056268703711591,,Shared end-of-year treats,
3044,Sara,7,Hawthorne,40.9579,-74.1582,United States,Electronic Drum Pad,0.85345393720987,,Helped clean robotics lab,Cheated in competition
3045,Do-yoon,10,Mahalapye,-23.1,26.8,Botswana,Crystal Growing Laboratory,0.5888931047080093,75.61480644290832,Helped organize classroom,Lied about events
3046,Daciana,7,Lucan,53.3544,-6.4486,Ireland,Professional Art Kit,0.460553500932284,,Helped parent with organizing files,Stole school supplies
3047,Daniel,9,Saint-André-de-Cubzac,44.9956,-0.4447,France,Premium Art Supplies,0.6096462452942846,77.53386530917729,Helped parent with organizing pantry,Stole school materials
3048,Marius,5,South Elgin,41.9906,-88.3135,United States,Hair Salon Set,0.7325678437580433,,Helped parent with organizing stamps,
3049,Stavros,7,Urayasu,35.6539,139.9022,Japan,Snail Garden Pack,0.5861536785869607,,Helped organize prop museum,Lied about events
3050,Ionut,12,Mashan,37.0017,111.8933,China,Restaurant Master Set,0.6154921870093195,77.04976522252456,Fed the family pet,Lied about situations
3051,Cian,6,Progress,49.7504,129.6167,Russia,Butterfly Garden Kit,0.7769802466951284,,Helped clean media center,Stole school resources
3052,Simona,10,Gökdepe,38.1578,57.9664,Turkmenistan,Ice Age Pack,0.6025267231320122,60.0,Wrote letters to soldiers,Harassed classmate
3053,Phoebe,9,Castro,-24.7908,-50.0119,Brazil,Immune System Set,0.737272937760893,100.0,Helped classmate understand homework,Stole school resources
3054,Finn,5,Nellāya,10.8729,76.289,India,Rainbow Making Kit,0.6808407657864907,,Helped organize charity bake sale,
3055,Olga,9,Sint-Genesius-Rode,50.75,4.35,Belgium,Spider Research Kit,0.5258086074763014,61.3598065955462,Volunteered at marine center,Lied about achievements
3056,Irina,7,Kareli,22.9153,79.0638,India,Hot Dog Stand,0.6478858441891726,,Helped organize costume vault,Stole school supplies
3057,Cheng,12,Bad Wildungen,51.1167,9.1167,Germany,Turtle Habitat Set,0.8546117447531726,100.0,Helped organize prop archive,Lied about activities
3058,Youssef,11,Dili,-8.5536,125.5783,Timor-Leste,Cotton Candy Maker,0.84427883794315,72.1233400972679,Helped clean music room,Damaged school trophies
3059,Ji-hun,12,Puri,-7.6833,15.6,Angola,Paper Craft Pack,0.7136837401120065,96.96576464334807,Helped parent with sorting mail,Vandalized school office
3060,Sven,12,Zambrów,52.9833,22.25,Poland,Artist Coloring Books,0.8692454650191429,70.3019735071154,Helped organize costume gallery,Stole school supplies
3061,Sofia,10,Pagadian,7.8272,123.4364,Philippines,Volleyball Net Set,0.543351811575589,78.62285061266493,Made cards for art teachers,Stole school property
3062,Liam,8,Tenjo,4.9167,-74.1667,Colombia,Musical Triangle,0.8226946520379436,61.458782337815066,Helped organize library,Stole school supplies
3063,Makeda,8,Gedaref,14.0333,35.3833,Sudan,Dinosaur Collection,0.6265284060232493,71.36044161258465,Helped decorate classroom,Stole school resources
3064,Oscar,10,Bobrovytsia,50.745,31.3869,Ukraine,Donut Shop Set,0.7367063945709517,80.97227135187447,Organized toy collection drive,Lied about incident
3065,Esther,8,Winnenden,48.8764,9.3978,Germany,Circus Performance Set,0.5786048018239534,62.42700590107248,Made cards for robotics teachers,Lied about situations
3066,Yohannes,11,Jaypul,22.7833,88.5695,India,Wooden Building Blocks,0.9134686352730143,89.5347503344148,Helped parent with organizing files,Bullied classmate online
3067,Tatiana,9,San Fernando,13.6833,-86.3167,Nicaragua,Sorry Board Game,0.7985006642241044,79.11859199519607,Volunteered at bird sanctuary,Stole school property
3068,Zara,8,Ibirapuã,-17.65,-40.1167,Brazil,Rocket Building Set,0.964285053346047,81.91841332358477,Made cards for school board members,Lied about events
3069,Thanos,5,Westchase,28.0597,-82.611,United States,Doll House Mansion,0.6971307377299153,,Helped decorate classroom,
3070,Anastasiya,6,Singhānwāla,30.7699,75.1218,India,Human Body Model,0.5947941654801499,,Helped clean local river,Cheated in competition
3071,Suda,9,Olaippatti,11.7676,77.9927,India,Racing Cars Collection,0.44488019629610004,84.15144830804502,Helped set up geography challenge,Stole personal items
3072,Diego,12,Al Mu‘abbadah,37.0164,41.9544,Syria,Star Gazing Telescope,0.9950921243799208,79.37671346620915,Made cards for optometrists,Vandalized school building
3073,Nadezhda,12,Douar Ain Chkef,33.9619,-5.0813,Morocco,BBQ Grill Set,0.8950865969594529,85.52243161626859,Helped parent with recycling,Broke art room furniture
3074,Pitch,12,Langen,49.9833,8.6667,Germany,Earth Science Pack,0.6997941244966622,72.59398378615968,Helped parent with organizing sewing supplies,Stole school supplies
3075,Alexander,11,Pagalungan,7.0592,124.6987,Philippines,Desert Animal Set,1.0,74.63452018398016,Made cards for social workers,Left mess in common area
3076,Mehdi,6,Ksar Belezma,35.6756,5.9033,Algeria,Wetland Creator Kit,0.8522666171502263,,Shared family traditions,Stole school materials
3077,Mihai,9,Yatağan,37.3425,28.1394,Turkey,Laboratory Microscope,0.6156065913382972,87.12516688550598,Helped set up orchestra challenge,Stole lunch money
3078,Polina,11,Bloomingdale,41.9497,-88.0895,United States,Concert Piccolo,0.8443815104099373,93.20275162034534,Helped parent with organizing tools,Ignored parent's calls
3079,Freya,8,Singosari,-7.8925,112.6658,Indonesia,Butterfly Net Set,0.9373672538721797,93.01625868091514,Made cards for music teachers,Stole school resources
3080,Hannah,7,Itabaianinha,-11.2739,-37.79,Brazil,Magic Tricks Collection,0.8953427357960154,,Helped set up safety fair,Stole school materials
3081,Rahel,12,Samara,53.2028,50.1408,Russia,Grasshopper Study Pack,0.7485396829708886,86.1445928700382,Helped set up art show,Vandalized school building
3082,Vladimir,7,Danville,37.6418,-84.7777,United States,Bee Study Set,0.6187479829474269,,Returned lost item to owner,Lied about responsibility
3083,Svetlana,7,Kong,9.15,-4.6167,Côte d’Ivoire,Lizard Study Pack,0.7102392776351748,,Made cards for therapists,Stole school resources
3084,Ana,6,Boksitogorsk,59.4833,33.8333,Russia,Music Store Set,0.7160353464922102,,Helped parent with baking,Cheated on test
3085,Do-yoon,12,Otwock,52.1167,21.2667,Poland,Music Synthesizer,0.46720058184604685,92.96188012108792,Picked up trash at track field,Bullied school administrator
3086,Malee,11,Champlin,45.1702,-93.3903,United States,Fairy Tale Castle,0.8056599453724226,92.79971745193447,Picked up trash at track field,Vandalized school showcase
3087,Marius,11,Serui,-1.878,136.237,Indonesia,Rainbow Making Kit,1.0,77.80438573978388,Picked up trash at rugby field,Vandalized school building
3088,Ionut,12,Magong,23.5667,119.5833,Taiwan,Terrarium Building Set,0.853301543537619,88.42565497512294,Made gifts for crossing guards,Bullied lunch staff
3089,Alexander,8,Holliston,42.1977,-71.445,United States,Formula Race Car,0.8759519925835346,71.85938618334045,Helped organize music room,Cheated in game
3090,Pensri,7,Purnea,25.778,87.476,India,Castle Construction Set,0.7494024011530925,,Helped organize costume gallery,Cheated in competition
3091,Fatima,11,Vytegra,61.0,36.45,Russia,Bakery Shop Builder,0.8137871657562302,78.39968804611793,Helped set up book fair,Damaged school awards
3092,Victoria,6,Yozyovon,40.6619,71.7431,Uzbekistan,Mermaid Lagoon Set,0.7393269064239147,,Shared family knowledge,Threw food in cafeteria
3093,Hiwot,9,Torrejón de la Calzada,40.2,-3.8,Spain,Beginner Guitar,0.9068200009979782,79.78497527850286,Shared musical instruments,Ran in hallways after warning
3094,Senait,11,Les Côteaux,18.2,-74.0333,Haiti,Interactive Play Mat,0.4759978145269614,61.98592451694289,Organized school team gear,Stole school materials
3095,Chinua,12,Çiğli,38.4833,27.05,Turkey,Physics Experiment Kit,0.9558830866201051,91.43644794598686,Helped clean computer lab,Stole school supplies
3096,Roya,7,Myawadi,16.6878,98.5083,Burma,Jungle Animal Pack,0.8100377113970606,,Organized school club gear,Cheated in tournament
3097,Zinaida,7,Dabaozi,26.7006,109.4634,China,Engineering Builder Kit,0.6359413673861314,,Shared family recipes,Stole school materials
3098,Monica,7,Voskresensk,55.3167,38.7,Russia,Wooden Train Master Set,0.8233935141899009,,Helped organize storage room,Cheated in presentation
3099,Astrid,10,Závora,-24.5167,35.2,Mozambique,Circus Performance Set,0.7237859407097067,81.82643824955964,Helped with school garden,Cheated on test
3100,Hasan,12,Manappakkam,13.0108,80.1686,India,Electric Motorcycle,0.8082623279173703,93.3313699825168,Helped set up for assembly,Bullied school visitor
3101,Gheorghe,11,Indiga,67.6898,49.0166,Russia,Table Tennis Set,0.8435886602092302,79.85845598184541,Helped set up health fair,Damaged school flags
3102,Rin,7,Pérenchies,50.6686,2.9731,France,Glass Art Pack,0.595541211611757,,Helped clean language lab,Lied about incident
3103,Bahram,6,Le Hochet,-20.135,57.5211,Mauritius,Electronic Drum Pad,0.8706756994812166,,Helped parent with recycling,Plagiarized assignment
3104,Chioma,11,Enebakk,59.7742,11.1019,Norway,Tongue Taste Set,0.6491108512107693,76.00428688387811,Made cards for math teachers,Vandalized school compound
3105,Chinua,5,Velūr,11.1114,78.0048,India,Fairy Tale Castle,0.6708144547224943,,Made cards for technology teachers,
3106,Oluwadamilare,12,Maués,-3.3836,-57.7186,Brazil,Juice Bar Set,0.8374708604621531,86.75084138306923,Picked up trash at climbing wall,Broke library furniture
3107,Mikhail,7,Hadera,32.45,34.9167,Israel,Storm Chaser Pack,0.5248014921755977,,Helped organize stage props,Stole school resources
3108,Maryam,7,Kukmor,56.1833,50.8833,Russia,Rugby Ball Set,0.806112683207044,,Helped clean robotics lab,Stole school supplies
3109,Vasile,5,Cartagena del Chairá,1.35,-74.8333,Colombia,Movie Theater Builder,0.6963758799362535,,Helped organize costume shop,
3110,Yohannes,11,Cingoli,43.3667,13.2167,Italy,Ice Cream Parlor Kit,0.9425159745297892,68.44586355765644,Made cards for geography teachers,Bullied school secretary
3111,Chinua,12,Ribadeo,43.5336,-7.0403,Spain,3D Drawing Pen,0.8523451009350422,86.98638167613535,Helped set up dance show,Vandalized school fence
3112,Kabir,5,Santa Cruz Amilpas,17.0667,-96.6833,Mexico,Learning Laptop,1.0,,Helped clean gymnasium,
3113,Svetlana,9,Cornelius,45.5188,-123.051,United States,Summer Beach Set,0.7072047489081563,79.151514297503,Made cards for bus drivers,Stole school materials
3114,Cheng,10,Sète,43.4053,3.6975,France,Memory Challenge Games,0.524833484865562,66.4669389287566,Helped clean locker room,Drew on walls
3115,Oluwadamilare,11,Ascheberg,51.7889,7.62,Germany,Emergency Ambulance,0.5309086625988981,60.0,Helped set up writing challenge,Vandalized school structure
3116,Obinna,5,Binnish,35.95,36.7,Syria,Noodle House Set,0.8665802615296447,,Helped set up history challenge,
3117,Yusuf,9,Chebrolu,16.1967,80.525,India,Coffee Shop Set,0.9693484443797038,79.08410566859791,Shared family crafts,Stole money from parent's wallet
3118,Larisa,6,Santa Catalina,17.5917,120.3644,Philippines,Artist Paint Set,0.852437939371642,,Helped parent with organizing drawing supplies,Stole school supplies
3119,Raluca,12,Atāri,31.6008,74.6056,India,Candy Land Game,0.6466638737665186,60.0,Volunteered at zoo,Stole school resources
3120,Ciprian,5,Manambidala,-22.75,47.2667,Madagascar,Grocery Store Set,0.4143247086098801,,Helped parent fold laundry,
3121,Fatima,7,Taishi,34.8333,134.5667,Japan,Coffee Shop Set,0.727993929616751,,Helped set up safety fair,Stole school supplies
3122,Ruth,9,Snihurivka,47.0736,32.8,Ukraine,Knitting Studio Set,0.6929326854478505,98.35700232398071,Helped clean gymnasium,Cheated in race
3123,Emma,5,Boekel,51.6,5.6667,Netherlands,Mathematics Kit,0.642577075108625,,Helped parent with organizing trophies,
3124,Yuto,12,Lila,9.6,124.1,Philippines,Pro Skateboard,0.6310750700233595,70.05863509575315,Shared umbrella with friend in rain,Lied about events
3125,Miguel,6,Medellín,6.2308,-75.5906,Colombia,Gourmet Play Kitchen,0.7214848142959678,,Helped clean wellness room,Stole friend's pencil
3126,Shaurya,11,Chandīgarh,30.75,76.78,India,Learning Computer,0.8253511687500613,63.944888175091386,Shared family stories,Damaged school flags
3127,Svetlana,7,Gottmadingen,47.7356,8.7767,Germany,Musical Floor Mat,0.8307521856341822,,Made cards for group leaders,Stole school resources
3128,Yulia,12,Bagu Na Mohra,33.22,73.21,Pakistan,Evolution Study Set,1.0,100.0,Helped parent with errands,Vandalized school facility
3129,Madalina,12,Pretoria,-25.7461,28.1881,South Africa,Wireless Headphones,0.6541806872868281,77.20121312919687,Wrote letters to soldiers,Pulled someone's hair
3130,Xiu,5,Bāzidpur Madhaul,25.5236,85.4572,India,Costume Design Kit,0.8018663841564866,,Helped parent fold laundry,
3131,Oliver,8,Alcañiz,41.0511,-0.1336,Spain,Music Production Set,0.8569389380913294,77.03010703632684,Helped organize sports equipment,Cheated in election
3132,Igor,10,Aurora,39.7083,-104.7237,United States,Wood Carving Kit,0.6862532842063488,74.43166710651236,Helped parent with organizing memorabilia,Lied about achievements
3133,Joseph,5,Aravan,40.515,72.4992,Kyrgyzstan,Baking Master Set,0.9854523668855838,,Helped organize science supplies,
3134,Eileen,7,Meddappakkam,12.9166,80.1939,India,Burger Joint Set,0.8717165169935844,,Shared art supplies with classmates,Stole school property
3135,Carmen,8,Lexington,35.8018,-80.2682,United States,Rain Gauge Set,1.0,66.13670863743403,Helped set up for assembly,Stole school materials
3136,Yusuf,5,Timbiras,-4.255,-43.9408,Brazil,Brain Research Pack,0.9083872135408281,,Shared snacks with classmates,
3137,Bogdan,9,Santo Domingo,6.4708,-75.1658,Colombia,Knight Sword Set,0.589644971174665,80.58434606056721,Picked up trash at field,Lied about activities
3138,Nadia,7,Restrepo,4.25,-73.5667,Colombia,Musical Kazoo Set,0.8713483589428028,,Organized school spirit gear,Lied about whereabouts
3139,Gheorghe,5,Xinjun,28.7233,120.0189,China,Bridge Constructor Kit,0.6893545506754314,,Helped set up choir challenge,
3140,Kofi,7,Tranent,55.945,-2.954,United Kingdom,Leather Craft Set,0.9642553073786512,,Made cards for youth leaders,Stole school documents
3141,Andreas,11,Queens,44.0333,-64.7167,Canada,Coffee Shop Set,0.8211019249754192,71.77360886737979,Made cards for social studies teachers,Vandalized school foyer
3142,Oluwaseun,6,Kulittalai,10.9357,78.4241,India,Restaurant Master Set,1.0,,Helped with school recycling program,Stole school supplies
3143,Tatiana,12,Abra Pampa,-22.7167,-65.7,Argentina,Builder Workbench,0.7147024659131795,74.13231496005646,Picked up trash near school,Hid sibling's favorite toy
3144,Marina,9,Portsmouth,38.7538,-82.9445,United States,Nutrition Pack,0.7905900861148373,60.0,Helped parent with sorting,Ignored parent's calls
3145,Pranee,5,Asprópyrgos,38.0667,23.5833,Greece,Dream Study Kit,0.8874324150889382,,Volunteered at nature center,
3146,Hiroto,7,Gehrden,52.3117,9.6003,Germany,Camping Adventure Pack,0.713834869214085,,Helped clean language lab,Stole school resources
3147,Octavian,11,Sin-le-Noble,50.363,3.113,France,BBQ Grill Set,0.6848563207631629,70.80468125451411,Volunteered at bird sanctuary,Damaged school medals
3148,Aarav,7,Meltham,53.592,-1.85,United Kingdom,Origami Master Kit,0.8553142295591531,,Made cards for maintenance staff,Lied about involvement
3149,Adanna,6,Bragança,-1.0628,-46.7728,Brazil,Classic LEGO Set,0.8890752018214678,,Helped clean auditorium,Stole school supplies
3150,Anamaria,7,Ban Bang Yai,13.8369,100.3591,Thailand,Gold Panning Kit,0.7043618062818171,,Helped set up for assembly,Excluded friend from group
3151,Hirut,10,Colne,53.8554,-2.1756,United Kingdom,Smoothie Bar Set,0.7816174937669916,71.60006381742234,Helped organize school event,Stole school resources
3152,William,7,San Mateo,10.2133,-67.4225,Venezuela,Pet Store Set,0.8496684912770752,,Helped parent with organizing achievements,Stole electronic devices
